Year,Afghanistan,Africa,Albania,Algeria,Americas (other),Andorra,Angola,Anguilla,Antarctic Fisheries,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia and Pacific (other),Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,EU-28,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Europe (other),Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International transport,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgysztan,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (country),Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Statistical differences,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,World,Yemen,Zambia,Zimbabwe
1997,1084474.19,812679985,1542544,87004345.51,1766940091,465328,7347849.05,69616,3664,307776,137558052.2,3246443.17,1744064,3557848400,320794696.4,67453011.31,29803859.9,1363008,17287730.73,24948031.93,888898.62,62545835.56,124046824.6,388384,1198151.91,523952,376838.02,10883062.76,227346.31,8365275.64,2799296,296585256,98928,4931744,55181619.81,802691.84,249152,1525052.74,3156406.84,525253071.6,146560,406704,245488,142896,55450281.02,3414549286,0,63771230.47,80608,2339263.1,47632,4916664.62,7012896,18692941.57,24509102.62,4375747.82,6301201.09,130849714.1,0,1886432.24,65469575.91,326096,80608,17856936.59,4235932265,18205056.4,107511990.2,5398272.49,289456,859282.94,18482320.57,2979329.44,2072332986,589904,47632,782436.28,62718271.1,409449878.4,468992,450672,4774215.91,197856,4425143.65,932347358.9,6204170.8,293120,93804204.26,520288,168544,1604832,7501578.97,1394250.85,201520,1590176,1366672,4081340.81,30497534.94,61755899.9,2615622.63,915049313,280896520.2,708027257,267099278.9,68078825.31,38752357.22,54863876.45,449465620.7,10068095.32,1243367132,14073593.99,140769296.7,8119741.25,25648,54670648.61,0,5573045.63,600619.01,8706818.52,15132366.65,1769712,347402.37,44706531.91,0,15070195.51,8518761.77,1487584,10625600,1645411.84,947368.81,123527677.8,329760,521241.47,2515047.44,65952,1630480,1077216,1996880,370406386.2,109920,1063353452,7301343.3,7688408,2155334.06,32976,31683748.07,1104519.01,7444484.6,1769712,102592,2759543.75,175292382.2,1818656.92,31356089.21,3113601.56,905961.47,42061123.91,7328,65132606.58,41698909.6,15343389.44,93787563.89,238160,864704,5593297.02,2575792,4158787.5,27245605.59,70062609.86,366570115.9,55108776.84,37393526.97,2231376,119265891.7,1502137425,492882.94,10992,142896,307776,47632,131904,128240,47632,215796742,3182354.58,48792684.32,340752,362736,58071754.09,508185.87,45204312.28,16232995.89,142896,538608,385120690.8,427786068,451282.67,268058721.8,7519559.47,-335278003,5415392,2103945.35,1201792,58132710.66,43035015.67,40430768.82,194304493,2148921.13,2822982.84,183045934.3,0,878986,98928,18332472.37,16766148.66,208023000.1,30555890.87,54960,7328,1080100.32,340243797.4,41073714.6,562484735.6,5703890708,5513135.86,107003306,84272,133483526.7,44309259.15,0,23915329404,13221285.32,2353691.09,14294211.06
1998,1029461.47,835329976.3,1751392,106620830.2,1848852641,490976,7269605.77,76944,3664,318768,139354451.3,3411071.87,1795360,3381144064,334684106.5,67054364.04,31665041.51,1678112,18365542.27,23911114.73,1121214.01,59407818.58,130285112.6,370064,1194364.25,520288,367162.83,10923850.35,12548.86,10551294.25,3341568,308305720,102592,5158912,52526259.83,857628.93,249152,1935354.83,3137096.48,534236497.5,157552,428688,249152,150224,56807225.79,3265902621,0,64613723.26,87936,776768,47632,5235459.46,6584208,19398242.43,24357424.91,241528.73,6593753.49,125125662.6,0,1654840.17,61229414.93,315104,76944,18248509.78,4228986394,22314743.35,121465258.8,5731667.18,164880,585810.72,16909588.86,3147406.27,2040885319,622880,36640,761104.1,59375064.98,429788966.1,611888,447008,4957292.25,212512,4938636.22,924404529.9,6245892.71,307776,98624771.25,527616,175872,2070160,8639363.48,1476315.9,172208,1656128,1231104,4582198.32,38924048.4,61348289.98,2635456.44,933549258.1,216104916.5,753176974.8,306006254.7,72101476.4,40650102.4,56009298.46,460240327.6,9694035,1203710533,14251858.06,135093762.4,9896018.67,29312,51560591.31,0,5913136.99,677526.76,8328911.44,16315522.61,1802688,373045.79,45158921.08,0,15888040.21,7639373,1557200,12615152,1732642.72,922040.17,113111049.1,300448,762112,2516050.62,69616,1626816,1069888,2169088,390179344.5,117248,1142514933,6443857.2,7687468,2269163.95,29312,31816451.79,1112391.82,8037059.08,1832000,98928,2223298.98,176402161,1810016,29934433,3391860.87,953575.15,37587755.82,7328,58768831.61,41956663.25,16406064.46,96742080.71,238160,1461936,5889705.74,2861584,4463803.28,27572017.58,68252959.29,337341530.6,59597616.69,32271043.34,2517168,104755659.1,1484852223,481854.3,10992,150224,307776,54960,161216,131904,47632,207230515.8,3333059.03,51379641.86,432352,362736,48356410.64,28050.4,44175151.48,15948223.64,142896,512960,376776275.9,363548260.1,391132,276635970.8,7736311.65,-197686138.5,4693584,2103924.14,1212784,58717075.01,44612347.11,49746529.32,197853162.2,2494409.02,2481493.42,162551647.5,0,1289967,87936,19058638.31,17808536.66,208042303.4,32024953.84,58624,7328,1234062.63,321067218.8,80682450.25,567486178.9,5752324190,5640085.63,118945966,80608,166802153.5,46554720.31,0,23984983896,12063546.75,2279237.77,14139636.04
1999,809568.74,828335346.2,2982496,91667911.41,1890344212,512960,9129777.79,80608,3664,329760,146510308.4,3033700.26,1806352,3494828365,344063336.2,65621004.96,28570228.23,1674448,17988113.31,25017429.09,1191216.12,56991207.07,124745701.4,348080,1542320.58,512960,370760.92,10376044.38,94035,10333947.42,3158368,316282440,102592,3803232,46096271.91,914172.96,252816,1894288,2998091.99,550043150.2,183200,428688,263808,161216,60907276.77,3258134887,0,55027452.96,91600,820736,47632,5438996.29,5939344,20241737.06,25182951.92,1809897.13,6860795.54,116441581.7,0,1366218.55,58649506.28,315104,80608,18383926.74,4164147220,21365020.48,124497417.5,5620134.14,465328,615095.24,15727068.82,3094952.99,2020369125,630208,36640,775022.6,58898261.66,425674650.1,465328,494640,4787020.96,230832,4309734.12,896882683.4,6369458.53,318768,97941650.36,538608,194192,1890624,8807044.53,1551712.27,194192,1678112,1330032,4667516.23,42550022.71,61828203.67,2841273.75,995233071.6,244101581.6,777916623.2,379627035.1,71681328.47,42377781.15,54754513.71,464601452.9,9958188.24,1239840120,14265372.84,107323002.3,10029324.54,29312,53822208.72,0,4646844.57,919314.51,7737970.81,16458232.09,1824672,390674.41,44303340.39,0,13407518.49,8090458.55,1516896,11713808,1912151.24,924478.17,106887187.3,421360,795088,2570286.61,65952,1630480,1095536,2425568,392324454.4,109920,1234756751,4684556.2,7535224,1564812.49,29312,32887129.21,1167219,8930038.12,1663456,91600,3189771.8,170991277.1,2055504,31528566.54,3598419.93,949892.83,40019194.32,7328,64099385.07,42709488.72,20557944.82,99390472.18,241824,1366672,5610305.77,2443888,4463540.87,29146761.41,68176638.31,327652449.7,67223504.65,31271074.57,2568464,88682298.25,1512984706,503114.86,10992,161216,318768,54960,164880,135568,47632,225976480.8,3603572.13,35440108.3,509296,344416,49870518.41,210195.88,43340782.07,15323442.1,150224,490976,374317561.2,398325257.6,424108,300176561,8517572.13,-565757974.1,5089296,2122222.94,1238432,55856974.06,44441709.5,51771423.31,205222262.6,2515545.58,2457880.37,174131016.7,0,1850434,109920,22476773.04,18120233.04,203949027.5,37605024.81,65952,7328,1279432.72,292311281.4,77542664.08,560505345.8,5832250178,6681027.8,122204526,84272,172562478.6,46658003.76,0,23930561468,13724659.2,1778193.48,15727748.13
2000,768195.25,884531576.9,3019136,87442682.76,1907022738,523952,9515060.92,87936,3664,344416,141716804.3,3491410,2377936,3679214015,350194581.8,66261743.06,29506320,1667120,18617914.65,27504891.51,1168034.46,55458034.89,126794789.3,395712,1573997.31,516624,381687.01,11004693.64,249510.54,13701293.89,3777584,324226040,102592,4590992,45213926.4,1030896.77,271136,1974896,3345847.83,572530740,216176,465328,267472,175872,58113694.29,3349294776,0,56215715.58,102592,1045829.88,47632,5394476.45,6463296,19815735.27,25944239.19,4802344.02,7108859.5,126896914.3,0,797506.41,54307550.56,340752,102592,19593674,4187334052,20562617.58,140347602.6,5660887.26,454336,604075.76,15362207.36,3463787.2,1998270423,688832,36640,833603.76,57041531.95,420652709.4,465328,567920,4669870.17,245488,4499409.28,900960091.2,6100546.08,333424,102982297.8,531280,190528,1912608,9765786.27,1613125.69,146560,1608496,1366672,4934153.31,40283873.34,58551660.59,2933983.78,1029637759,265983184,788039117.9,369263500.2,71715411.94,45193952.6,59519380.4,470767746.9,10313989.68,1262734462,15200037.16,133538744,10301569.77,29312,53384077.5,0,4602483.09,928867.76,7099045.69,15466264,1850320,414446.27,46792991.69,0,11788024.43,8672869.96,1630480,12054560,1867464.39,853849.16,124539386.6,450672,820736,2570868.55,76944,1740400,1113856,2689376,397899666.1,124576,1360259152,3572952,7486846,1738422.42,25648,33576916,1322771.19,10042497.78,1641472,84272,3038016.77,171935801.2,2221558.51,32359158.05,3721060.93,692703.13,75759957.08,7328,69166025.84,42215884.96,21739685.05,105418374.2,249152,1659792,5717008.83,2663728,3653883.07,30078268.09,72346435.42,317097260.4,66044345.51,34566150.38,2857920,93538381.76,1499616209,520702.27,10992,172208,329760,54960,146560,142896,47632,296353320.6,3809306.06,39380545.58,571584,388384,48856301.08,557729.44,41533153.32,15430093.6,150224,479984,377730906,445440883.6,460748,311926058.9,10133816.82,-625522256.7,5528976,2191817.73,1187136,54724980.5,43611917.32,50481494.92,217185725.8,2232073.97,2570946.82,179263989.8,0,1331372,95264,23766073.58,19670323.94,226029842.5,37465591.78,69616,7328,1394391.33,279537842.8,111788067,567061452.3,6000606067,5267153.59,121455636,84272,151871027.6,52332095.73,0,24558691083,14474213.9,1785056.59,13818181.23
2001,812074.37,879118731.4,3220656,83780673.62,1930495800,523952,9671518.88,95264,3664,348080,133310609.8,3532700,2407248,3747595981,357668742.8,70390857.43,28792679.66,1568192,13905337.45,31943866.38,1201291.93,55560330.2,126129005.9,447008,1789772.5,527616,369013.18,8560603.66,254073.76,13263777.75,3847200,332987400,106256,4389472,48923315.34,991685.87,205184,2249696,3324991.5,564635320.1,234496,468992,245488,172208,52576557.22,3426144062,0,55251474.9,102592,765776,32976,5665918.37,7397616,20966698,25332188.33,4890172.65,6982241.1,126666372.5,0,816406.64,55880752.14,366400,109920,19593788.75,4259400201,22939469.75,124292785.7,5854442.96,3092416,625989.03,15707868.32,4263382.28,2064509290,762112,43968,1045950.69,62539274.13,425882460.6,509296,677840,4772971.67,252816,3733750.46,917476828.5,6732552.29,344416,105368972.3,538608,194192,2073824,10467711.43,1688180.05,150224,1593840,1552693.12,5608876.33,37801837.3,60171658.83,2862684.17,1035640714,297770560,784340431.5,394931363,84555922.42,47557354.23,63022354.14,476201869.1,10576526.96,1248087424,15610452.11,128218684.6,9235654.06,25648,57484681.08,0,3862299.78,862750.69,7516325.91,16406232.53,1875968,484647.55,47773798.04,0,12496126.26,9166124.34,1685440,11988608,1735477.87,847124.96,134167156.4,461664,828064,2468113.67,80608,1817344,1172480,2861584,412627401.3,168544,1379449534,3786588.7,7869924,1867584.5,25648,37425861.44,1553870.18,8680244.72,2015200,80608,3236780.08,177079434.6,1877678.69,34582667.69,3922036.8,651637.03,85435089.3,7328,71664953.5,43559843.15,20105962.43,107126191.9,252816,1348352,6939908.47,3206000,3782779.71,26928671.66,70304563.22,313545668.9,65704175.79,41214534.38,3037456,98877063.45,1538244400,522842.06,10992,175872,362736,54960,179536,146560,51296,296574890.6,4180223.21,42277557.56,633872,512960,49442096.38,567929.59,43836558.63,16363297.02,157552,501968,371140576,448550576,530364,313891993.7,10327266.07,-271153713.6,6364368,2363353.38,1143168,55682290.71,45075797.17,48140692.14,226210537.7,2285489.34,3039606.28,192377279.3,0,1158913,87936,26280582.51,20545273.45,209529144.9,37999761.26,73280,7328,1468081.46,301300733.2,100602944.1,575927499.8,5902454993,5030575.82,123040688,87936,171974192.9,59529184.78,14656,25137999688,16016670.49,1884888.31,12509195.38
2002,1064074.85,884151838.9,3748272,89406721.23,1952855792,531280,12597545.05,95264,3664,370064,124382213.6,3076608,2436560,3867734095,362209093.8,72146538.21,29641849.5,1575520,15677178.19,33185370.29,1203804.94,55677156.72,126444626.4,432352,2053179.7,556928,401709.84,10328100.87,244947.32,14172601.19,3975440,327434832,113584,4253904,46166363.77,1001076.2,212512,2205728,3324049.35,570885097.8,274800,487312,245488,168544,54490336.19,3782439297,0,54853226.55,102592,575248,29312,6226436.24,6957936,22053970.71,25965596.34,4714515.39,7170780.1,123598029.5,0,901253.8,55551688.18,399376,102592,21074255.13,4235814501,24753138.01,125781450,5930844.34,4975712,600270.3,15233321.73,4430488.1,2049497389,725472,43968,879452.34,65061819.8,420919498.2,458000,707152,4543984.75,289456,3351383.75,900955099.1,7231478.89,348080,105011397.7,538608,205184,2110464,10930465.59,1767655.45,153888,1579184,1802189.87,5990210.85,39485006.43,59162844.39,2987901.53,1047595651,307578168,803239387.9,397798324.6,86320877.25,46034585.94,59299733.73,477709338.5,10202488.8,1277236546,16420674.03,146782200.8,7819596.94,40304,57979850.46,0,4919282.29,1126516.76,7542934.27,16244385.02,1905280,482307.35,47472203.44,0,12602371.8,9942247.96,1516896,10926048,1231908.2,839323.75,132216452.8,593568,846384,2443918.73,84272,1784368,1249424,2883568,413972575.8,142896,1397903305,4051735.7,8262520,1996591.7,36640,38073956.63,1538610.35,9153798.8,1758720,76944,2595084.9,176374898.4,2393410.99,34768718.05,3990829.14,694819.35,93396068.29,7328,68642901.97,42667047.64,25234394.79,112903645,249152,1154160,5807264.59,3484464,3868410.93,26930571.41,70155141.92,305730543.5,69556728.46,40701935.77,3015472,99151878.22,1528961747,521270.7,10992,197856,326096,58624,186864,146560,58624,325681176.8,4345856.24,45173016.78,538608,534944,47172700.62,547529.29,42051490.73,16508204,157552,586240,355454058,463628014.2,676008,334007115.6,10946683.17,-470695645.7,8112096,1560629.81,1124848,56641312.84,43458527.07,38438581.18,235733787.2,1872934.22,3486963,205776032.5,161216,1322471,102592,28539297.06,20558628.35,217652912.6,39889610.73,98928,10992,1507868.45,294199978.3,83745587.73,560040954.1,5943651279,4557734,127943388,84272,192746410,68661255.31,25648,25494190555,15553532.39,1960060.55,11897006.1
2003,1187070.59,961971967.9,4290544,91048193.45,2003975573,534944,8988367.85,102592,3664,403040,134620660.1,3455562,2561136,3970646033,369725835.4,77764249.22,30626721.45,1516896,16437202.57,35140640.25,1241370.49,57112286.62,127953184.7,432352,2327578.89,560592,361126.5,11011167.44,245110.29,14350196.7,3825216,317508448,120912,4470080,50414461.15,1074309.05,161216,2377936,3698490.75,587596290.5,307776,494640,234496,381056,54884195.52,4452310296,0,56728246.39,131904,916000,32976,6528540.71,5133264,23386284.52,25355110.16,4717652.13,7560234.91,127048374.1,0,952912.77,60635258.35,421360,117248,21259925.78,4327781747,26747852.5,146462043.1,6434281.78,6012624,721111.57,17087248.52,4871122.29,2102589199,732800,47632,1036074.55,72658369.77,428002759.9,600896,769440,4613188.16,289456,3735506.98,901969864.6,7437285.5,355408,109083182.1,531280,216176,2227712,10656755.74,1844021.82,194192,1564528,1709695.48,6660647.54,43203362.79,61936782.98,2979691.74,1091873009,316854168,839092770.7,413993478,90786641.5,45639123.35,62414677.8,491480723.9,10666973.6,1285385412,16982038.16,164319000.3,6585571.86,40304,59622933.97,0,5381618.8,1074062.41,7740669.66,18527469.06,1930928,518107.78,48780984.53,0,12591879.79,10411633.5,1531552,11299776,1680474.06,900011.76,156393493.8,505632,842720,2662357.63,84272,1996880,1289728,3059440,439786050,142896,1489191121,4404267.6,8007876,2135200.88,36640,37495410.19,1856679.45,9780171.42,1872304,65952,2810026.37,179824198.7,2726657.23,36493091.67,4335264.84,753360.83,101305634.9,3664,70136492.37,43921782.2,32027485.08,117490717.5,252816,1278736,6075664.84,3942464,4033861.21,26104601.06,70214684.86,318415559.2,64437188.19,41299356.96,2975168,103576693,1562472351,510113.66,10992,197856,359072,65952,197856,153888,65952,326517114.2,4804898.17,48298465.12,549600,567920,31092573.18,547893.58,42426775.16,16270134.59,161216,593568,403235268,462407318,755394.67,337979232.9,10952128.15,-364016570.9,9064736,1538338.24,1040576,57224353.61,44644101.19,53581372.06,244506471.9,2062191.54,3686227.12,221916442.2,161216,1804731,117248,31898734.61,20925446.97,232963018.8,44520132.21,102592,10992,1547359.05,305183445,105677097.9,571600968.8,5991319569,4527831.12,126437996,84272,191456697.7,76276942.8,25648,26866738381,17082499.37,2075580.56,10608340.13
2004,941455.62,1033091840,4162304,87853102.49,2011917498,560592,18701931.74,120912,7328,421360,157033639.3,3691194,2616096,4098304122,383204944.7,78052545.98,32078155.38,1722080,17439106.33,37161862.21,1266009.42,60767191.52,129040882.7,392048,2481066.09,582576,290479.13,11018326.24,257170.24,15462454.07,3894832,333675144,124576,4873120,49508639.44,1099909.89,197856,2443888,3850062.25,585832799.3,329760,461664,234496,377392,59047507.78,5125894416,0,54551411.78,142896,948976,54960,6798004.42,7335328,23044755.76,24865950.73,4949770.65,7787751.05,127759325.4,0,1157509.03,55110133.46,406704,113584,18069690.41,4337972863,28785844.78,149143733.5,6253663.02,5213872,765008.84,17286590.62,5158619.71,2122582909,747456,51296,1339983.39,68961595.52,428927747.1,571584,762112,4656743.56,293120,4276237.8,887996509.2,7152116.1,384720,109530021,582576,205184,2311984,11425138.95,1905732.19,201520,1626816,1960372.42,7243355.39,41568298.65,60406241.13,3101239.5,1145545234,340076520,910479076.1,442089693.9,113635003.1,46129741.06,58679118.7,495527786,10574223.28,1280036122,18669486.92,171060079.4,7437994,43968,63107931.9,0,5806821.5,1366750.71,7750956.32,17207687.52,1982224,603735.57,49955833.89,0,13167324.7,11785231.56,1714752,11182528,1789365.88,918839.57,162088015.1,666848,875696,2557276.53,87936,2070160,1384992,3088752,440799635.4,142896,1620716642,4613424.5,8570716,2333590.12,36640,43362160,1864546.49,12371229.31,1960240,65952,2638062.52,181453315.9,2516127.39,36064917.99,4378262.48,808238.31,103987657.1,3664,71721986.95,44337010.57,27591208.25,129959474.6,252816,2194736,5711740.96,4484736,4053265.19,31555544.64,72770752.46,322538948.6,67220525.69,42710329.98,3004480,102874430.1,1570864198,517276.63,10992,212512,355408,62288,219840,150224,73280,394584793.8,4988506.8,52737826.27,736464,553264,28450960,574851.11,42991163.76,16630663.55,161216,593568,448539068,478605780.5,954472,354285655.6,12146168.79,-325533728.8,11453664,1556350.67,1029584,56443340.56,45228284.21,50384626.15,258455613.7,2547275.25,4231656.34,240241704.5,175872,1743929,109920,33339965.55,21926580.69,241909220.8,46447085.16,102592,10992,1680607.97,306255428.8,111867460.8,573203764.5,6106620735,5563795.56,125719050,58624,151267984.7,87800153.09,25648,28187598935,18646238.4,2104298.08,9428548.18
2005,1320250.12,1044075215,4250240,106473190,2076950414,575248,19006429.59,128240,7328,428688,161424779.4,4379830,2718688,4138394375,386515211.6,79366679.88,34286420,1740400,19132508.94,38915897.88,1322333.83,62049394.39,125638201.6,421360,2367081.29,582576,378123.09,12070483.44,254888.62,16045983.93,4092688,342086472,131904,4869456,50591294.73,1121846.74,153888,2773648,3591269.14,576801628.7,439680,472656,234496,399376,60947142.8,5771168440,0,60250755.21,139232,971447.59,62288,6687160.05,7496544,23489533.94,25847646.65,4905856.33,7972169.64,125294530.7,0,1445303.63,51532074.05,414032,117248,18380202.01,4314639655,29970092.72,165041693,6349269.26,4708240,761274.11,17136321.46,4955126.88,2146674025,721808,51296,1081006.03,57045015.54,432639271.3,553264,820736,4857850.97,293120,5016999.16,867223505.9,6803420.8,399376,113925112.1,608224,216176,2220384,12349835.76,1824672,212512,1436288,2047368.15,7426530.27,43731327.3,60499964.51,2968905.33,1210145667,343579936,948914696.4,463529961.4,112980382.2,48104566.61,56524006.09,495234014.9,10350586.88,1286856314,20436098.57,184318978.9,8338598.93,62288,71166438.54,0,5513620.26,1377311.01,7835154.95,16653479.63,2011536,710465.7,51696284.96,0,14089324.04,12048396.33,1828336,11270464,1725393.7,858438.75,172486570.6,600896,897680,2666019.46,84272,2202064,1436288,3293936,465913628.4,120912,1684303045,4937753.7,8573730,2208919.29,36640,45525104,1770736.89,11532641.61,2308320,62288,3051599.33,177530881.5,2809044.24,37647573.63,4269732.95,708477.48,105705834.4,3664,74918706.34,43560708.06,29466596.18,134756236.6,260144,2740672,6741087.17,4382144,3788705.8,36733047.12,73271293.81,321668846.1,69497372.12,50690079.09,3444160,100966617.1,1588662864,517111.59,10992,197856,366400,65952,219840,161216,76944,395854759.6,5539577.5,49879228.71,688832,461664,30334256,569751.04,42907487.33,16928806.56,161216,593568,415050850,459345663.5,914473.33,368964132.6,11935194.05,-212372213.8,10973680,1589019.1,1018592,53843310.57,45779837.77,49880827.75,257108095.7,2421168.61,5360105.39,244303940,175872,1721591,113584,38060246.4,22268684.67,260897954.9,48231551.32,120912,10992,2104560.9,313533699.8,114554436.6,570001049.8,6132005704,5725804.9,116894940,58624,164537975.5,94859056.17,29312,29254906351,19794843.14,2242067.41,10699642.16
2006,1643246,1083798148,3894832,100201161.5,2114866379,545936,22102407.09,142896,7328,443344,174617506,4405250,2715024,4175617147,392681873.2,76688464.51,39108540,1663456,18756920.19,42955696.65,1339292.45,64861610.27,124030888.5,443344,3711342.37,652192,373005.72,14920842.64,265644.79,17386718.31,4132992,341946368,142896,4737552,51825570.51,1356233.82,186864,2997152,3752445.88,570487642.1,472656,483648,249152,406704,63971578.71,6377748016,0,62197352.72,161216,1106634.37,65952,6965280.63,6811376,23725639,27228168.52,5112880.96,8160844.81,126380290.9,0,1553290.31,59438879.3,410368,113584,19420402.05,4320409661,28524600.62,176019518.2,6720562.95,4752208,555926.73,16439189.16,5316940.93,2233558141,677840,58624,1201372.86,68379818.2,422101255.2,472656,824400,4142417.93,307776,6096128.86,878747131.4,9160029.48,417696,112464909.9,626544,230832,2154432,12417131.7,1890624,216176,1289728,2084144.47,6848710.82,41913716.3,59839431.29,3147041.63,1287149211,346699720,1001919131,503790553.5,98181050.58,47550194.52,62149082.51,489749969.4,11423418.48,1262639452,20527441.92,202969922.2,9336550.69,69616,73389091.29,0,5418969.47,1507026.86,8333306.34,14792032,2037184,731127.56,52666318.08,0,14402957.44,11879257.02,1619488,10929712,1666225.1,892119.83,165580554,758448,941648,2679442.63,91600,2125120,1421632,3627360,478803636.6,120912,1804735991,5029747.3,9405752,2381600,36640,47390796,1914801.31,12776768.58,2330304,43968,2529398.86,172736702.3,2705993.14,37520080.7,4414162.09,686275.64,98461634.31,3664,76172850.95,43923347.59,39046377.3,143726699.4,263808,2264352,7268135.04,4305200,3937135.6,34410900.79,66521913.38,334622822.1,64770176.83,63196167.43,3620032,104130559.8,1648658734,516730.37,10992,201520,366400,65952,219840,164880,84272,431291967.7,4421762.37,53759585.19,732800,615552,30773936,593794.24,42603719.01,17124006.01,164880,593568,445708664,465605909.8,1000272,360279239.6,11793656.59,-165209053,12003264,1739055.57,1014928,53672750.5,45365628.28,52840385.88,264807467.7,2634138.72,5878992.64,248619994.9,179536,1500506,128240,42560648.82,22602492.56,281541718.9,49372149.44,142896,7328,2468619.13,332764711.4,121883794.7,567652245.2,6052236286,6596086.62,119698362,47632,168543215,99134033.04,29312,30286836386,21085054.93,2231684.13,10364869.23
2007,2268343.1,1126332954,3924144,108399973.2,2168015893,538608,24976104.38,150224,10992,468992,174232910.8,5107762,2821280,4322472745,400415729.4,74032117.13,30458270,1689104,26770051.89,43766440.57,1334369.73,64263922.83,120611401.8,476320,4319630.78,729136,372026.62,12176849.87,299054.11,17474331.92,4228256,356918752,150224,8309952,55637034.18,1641867.12,186864,3452469.31,5701937.83,594140241.8,505632,571584,252816,461664,70706929.91,6861750652,0,61571506.14,102592,1201342.93,65952,7891665.56,6536576,25056225.05,26597438.62,5755912,8472613.1,128180733.9,0,1696216.23,54657107.28,461664,153888,20756432.18,4274408815,31493981.71,185905188.6,6845867.67,4792512,574008.69,20071647.7,5828354.59,2233026493,688832,58624,1141139.52,66755662.84,412898356.6,564256,817072,4089338.21,351744,6364776.34,852096162.2,9619301.33,414032,114582632.9,637536,238160,2330304,12371726.73,1967568,230832,1560864,2361005.69,8598354.49,43572417.54,58522308.45,3493947.41,1390253491,377122624,1059592183,513313832.8,61491756.09,47622946.16,62799906.46,480491585.7,9617054.96,1300051973,21436988.38,213216397.6,9540426.2,51296,74874777.99,0,6518274.64,863623.91,8655065.49,13752814.44,2073824,649686.4,49339744.9,200764.39,15763269.16,11268834.53,1535216,9486096,1783442.89,866257.52,182455740.7,780432,1007600,2756045.38,98928,1930928,1637808,3685984,482325460.8,139232,1801937989,4978553.6,12078744,2249696,40304,50230420.78,2187138.28,12795063.41,2359616,43968,2578228.82,172600460.5,2928010.19,36642046.21,4550435.12,716904.69,94456005.02,3664,63479217.21,45851890.6,43131323.37,155844165.9,260144,2322976,7090050.2,6115216,4082760.21,42401238.33,70764075.09,334365693.2,62270128.78,62899427.93,3858192,108559692.9,1647728940,545486.93,10992,216176,384720,65952,227168,172208,84272,386507147.4,4826645.02,52185841.74,641200,516624,19910176,668473.89,40949068.73,17259960.28,179536,608224,463975000,493353218,1176144,368133603,12151310.26,-488640473.9,14113728,1756870.75,1062560,52816477.68,43359827.5,65718480.22,275536602.6,3204293.47,5710289.37,249166110.2,183200,1516752,113584,45349201.33,23684349.69,312862498.2,55890131.33,164880,10992,2815316.72,336601096.6,133336992.3,559321980.6,6130983563,5946511.04,119417270,98928,159988917.9,100577241.9,29312,30880145296,20719015.15,1867607.01,9834014.17
